FIGHTER,STANCE,EVER_CHAMPION,EVER_INTERIM,EVER_CHALLENGER,KD,TD,SUB.ATT,REV,CTRL,HEAD,BODY,LEG,DISTANCE,CLINCH,GROUND,SIG,TOT.SIG,STR,TOTAL.STR,TOTAL.TD,TOTAL.HEAD,TOTAL.BODY,TOTAL.LEG,TOTAL.DISTANCE,TOTAL.CLINCH,TOTAL.GROUND,OPP_KD,OPP_TD,OPP_SUB.ATT,OPP_REV,OPP_CTRL,OPP_HEAD,OPP_BODY,OPP_LEG,OPP_DISTANCE,OPP_CLINCH,OPP_GROUND,OPP_SIG,OPP_TOT.SIG,OPP_STR,OPP_TOTAL.STR,OPP_TOTAL.TD,OPP_TOTAL.HEAD,OPP_TOTAL.BODY,OPP_TOTAL.LEG,OPP_TOTAL.DISTANCE,OPP_TOTAL.CLINCH,OPP_TOTAL.GROUND,TD_DEF,HEAD_DEF,BODY_DEF,LEG_DEF,DISTANCE_DEF,CLINCH_DEF,GROUND_DEF,SIG_DEF,STR_DEF,TD_%,HEAD_%,BODY_%,LEG_%,DISTANCE_%,CLINCH_%,GROUND_%,SIG_%,STR_%,TD_DEF_%,HEAD_DEF_%,BODY_DEF_%,LEG_DEF_%,DISTANCE_DEF_%,CLINCH_DEF_%,GROUND_DEF_%,SIG_DEF_%,STR_DEF_%
Danny Roberts,Southpaw,No,No,No,3.0,2.0,2.0,3.0,19.166666666666664,233.0,106.0,66.0,262.0,82.0,61.0,405.0,1024.0,465.0,1098.0,21.0,800.0,146.0,78.0,823.0,118.0,83.0,8.0,17.0,11.0,1.0,34.233333333333334,336.0,92.0,46.0,315.0,105.0,54.0,474.0,967.0,642.0,1166.0,40.0,774.0,137.0,56.0,731.0,159.0,77.0,23.0,438.0,45.0,10.0,416.0,54.0,23.0,493.0,524.0,0.09523809523809523,0.29125,0.726027397260274,0.02564102564102564,0.3183475091130012,0.6949152542372882,0.7349397590361446,0.3955078125,0.42349726775956287,0.575,0.5658914728682171,0.3284671532846716,0.6964285714285714,0.5690834473324213,0.339622641509434,0.2987012987012987,0.5098241985522234,0.4493996569468267
Jonny Parsons,Orthodox,No,No,No,2.0,0.0,0.0,0.0,1.4333333333333331,42.0,12.0,9.0,51.0,7.0,5.0,63.0,124.0,69.0,133.0,0.0,95.0,19.0,10.0,101.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0833333333333333,27.0,14.0,3.0,44.0,0.0,0.0,44.0,133.0,44.0,134.0,2.0,111.0,19.0,3.0,132.0,1.0,0.0,2.0,84.0,5.0,0.0,88.0,1.0,0.0,89.0,90.0,,0.4421052631578947,0.631578947368421,0.0,0.504950495049505,0.4666666666666667,0.625,0.5080645161290323,0.518796992481203,1.0,0.7567567567567568,0.26315789473684215,1.0,0.6666666666666667,1.0,,0.6691729323308271,0.6716417910447761
Davey Grant,Orthodox,No,No,No,4.0,12.0,2.0,2.0,22.53333333333333,303.0,232.0,144.0,582.0,48.0,49.0,679.0,1584.0,776.0,1693.0,29.0,1054.0,359.0,171.0,1436.0,79.0,69.0,3.0,14.0,7.0,5.0,23.016666666666666,314.0,129.0,100.0,454.0,43.0,46.0,543.0,1233.0,648.0,1350.0,36.0,907.0,211.0,115.0,1096.0,57.0,80.0,22.0,593.0,82.0,15.0,642.0,14.0,34.0,690.0,702.0,0.41379310344827586,0.2874762808349146,0.6462395543175488,0.07017543859649122,0.4052924791086351,0.6075949367088608,0.7101449275362319,0.4286616161616162,0.4583579444772593,0.6111111111111112,0.6538037486218302,0.3886255924170616,0.8782608695652174,0.5857664233576643,0.24561403508771928,0.42500000000000004,0.559610705596107,0.52
Daniel Barez,Orthodox,No,No,No,1.0,0.0,0.0,0.0,0.2,8.0,7.0,3.0,18.0,0.0,0.0,18.0,30.0,18.0,30.0,0.0,17.0,9.0,4.0,27.0,1.0,2.0,0.0,1.0,1.0,0.0,0.9166666666666666,11.0,8.0,2.0,21.0,0.0,0.0,21.0,54.0,23.0,62.0,4.0,40.0,9.0,5.0,54.0,0.0,0.0,3.0,29.0,1.0,3.0,33.0,0.0,0.0,33.0,39.0,,0.47058823529411764,0.7777777777777778,0.0,0.6666666666666666,0.0,0.0,0.6,0.6,0.75,0.725,0.11111111111111116,0.8,0.6111111111111112,,,0.6111111111111112,0.6290322580645161
Jafel Filho,,No,No,No,0.0,1.0,3.0,1.0,1.75,12.0,10.0,8.0,30.0,0.0,0.0,30.0,91.0,77.0,149.0,4.0,63.0,11.0,17.0,90.0,0.0,1.0,1.0,4.0,2.0,0.0,8.45,12.0,15.0,7.0,30.0,0.0,4.0,34.0,60.0,97.0,134.0,8.0,32.0,19.0,9.0,52.0,1.0,7.0,4.0,20.0,4.0,2.0,22.0,1.0,3.0,26.0,37.0,0.25,0.19047619047619047,0.9090909090909091,0.058823529411764705,0.3333333333333333,,0.0,0.32967032967032966,0.5167785234899329,0.5,0.625,0.21052631578947367,0.5555555555555556,0.42307692307692313,1.0,0.4285714285714286,0.43333333333333335,0.27611940298507465
Jai Herbert,Orthodox,No,No,No,3.0,1.0,0.0,0.0,16.71666666666667,98.0,63.0,41.0,145.0,44.0,13.0,202.0,492.0,368.0,703.0,10.0,365.0,77.0,50.0,421.0,50.0,21.0,2.0,11.0,3.0,1.0,21.4,135.0,53.0,48.0,150.0,49.0,37.0,236.0,433.0,369.0,587.0,26.0,307.0,71.0,55.0,324.0,60.0,49.0,15.0,172.0,18.0,7.0,174.0,11.0,12.0,197.0,218.0,0.1,0.2684931506849315,0.8181818181818182,0.02,0.34441805225653205,0.88,0.6190476190476191,0.4105691056910569,0.5234708392603129,0.5769230769230769,0.5602605863192183,0.2535211267605634,0.8,0.537037037037037,0.18333333333333335,0.24489795918367352,0.45496535796766746,0.3713798977853492
Ketlen Vieira,Orthodox,No,No,No,0.0,17.0,7.0,0.0,52.483333333333334,400.0,74.0,40.0,393.0,91.0,30.0,514.0,1246.0,916.0,1726.0,38.0,1108.0,94.0,44.0,1102.0,112.0,32.0,1.0,2.0,0.0,1.0,28.833333333333332,290.0,238.0,135.0,466.0,132.0,65.0,663.0,1380.0,1168.0,1964.0,28.0,912.0,320.0,148.0,1105.0,166.0,109.0,26.0,622.0,82.0,13.0,639.0,34.0,44.0,717.0,796.0,0.4473684210526316,0.36101083032490977,0.7872340425531915,0.38636363636363635,0.3566243194192377,0.8125,0.9375,0.41252006420545745,0.5307068366164542,0.9285714285714286,0.6820175438596492,0.25625,0.9864864864864865,0.5782805429864253,0.20481927710843373,0.4036697247706422,0.5195652173913043,0.40529531568228105
Pannie Kianzad,Orthodox,No,No,No,0.0,3.0,1.0,1.0,18.433333333333334,441.0,121.0,57.0,492.0,113.0,14.0,619.0,1260.0,820.0,1527.0,10.0,1030.0,171.0,59.0,1089.0,148.0,23.0,3.0,8.0,5.0,0.0,39.71666666666666,325.0,86.0,66.0,376.0,79.0,22.0,477.0,1027.0,701.0,1306.0,28.0,828.0,124.0,75.0,885.0,112.0,30.0,20.0,503.0,38.0,9.0,509.0,33.0,8.0,550.0,605.0,0.3,0.42815533980582526,0.7076023391812866,0.05084745762711865,0.45179063360881544,0.7635135135135135,0.6086956521739131,0.49126984126984125,0.5370006548788474,0.7142857142857143,0.607487922705314,0.30645161290322576,0.8933333333333333,0.5751412429378531,0.2946428571428571,0.2666666666666667,0.5355404089581305,0.4632465543644717
Josh Culibao,Orthodox,No,No,No,3.0,0.0,2.0,0.0,5.3999999999999995,119.0,42.0,40.0,174.0,18.0,9.0,201.0,471.0,275.0,554.0,13.0,350.0,70.0,51.0,430.0,26.0,15.0,1.0,6.0,8.0,0.0,23.43333333333333,140.0,59.0,48.0,147.0,32.0,68.0,247.0,571.0,358.0,698.0,22.0,420.0,90.0,61.0,420.0,52.0,99.0,16.0,280.0,31.0,13.0,273.0,20.0,31.0,324.0,340.0,0.0,0.34,0.6,0.0,0.4046511627906977,0.6923076923076923,0.6,0.4267515923566879,0.4963898916967509,0.7272727272727273,0.6666666666666667,0.34444444444444444,0.9016393442622951,0.65,0.3846153846153846,0.31313131313131315,0.5674255691768826,0.4871060171919771
Lerone Murphy,Orthodox,No,No,No,2.0,6.0,4.0,1.0,22.78333333333333,155.0,68.0,31.0,165.0,34.0,55.0,254.0,508.0,358.0,624.0,13.0,382.0,91.0,35.0,389.0,39.0,80.0,1.0,17.0,0.0,1.0,12.133333333333333,90.0,44.0,33.0,125.0,32.0,10.0,167.0,382.0,228.0,452.0,32.0,270.0,63.0,49.0,323.0,41.0,18.0,15.0,180.0,19.0,16.0,198.0,9.0,8.0,215.0,224.0,0.46153846153846156,0.40575916230366493,0.7472527472527473,0.17142857142857143,0.4241645244215938,0.8717948717948718,0.6875,0.5,0.5737179487179487,0.46875,0.6666666666666667,0.3015873015873016,0.653061224489796,0.6130030959752322,0.2195121951219512,0.4444444444444444,0.5628272251308901,0.49557522123893805
Bryan Barberena,Southpaw,No,No,No,6.0,2.0,4.0,2.0,17.316666666666666,824.0,158.0,197.0,887.0,202.0,90.0,1179.0,2442.0,1944.0,3258.0,9.0,1968.0,216.0,258.0,2031.0,293.0,118.0,5.0,59.0,10.0,1.0,61.46666666666667,649.0,267.0,95.0,793.0,158.0,60.0,1011.0,1814.0,1192.0,2014.0,117.0,1380.0,330.0,104.0,1529.0,212.0,73.0,58.0,731.0,63.0,9.0,736.0,54.0,13.0,803.0,822.0,0.2222222222222222,0.4186991869918699,0.7314814814814815,0.007751937984496124,0.4367306745445593,0.689419795221843,0.7627118644067796,0.4828009828009828,0.5966850828729282,0.49572649572649574,0.5297101449275362,0.19090909090909092,0.4326923076923077,0.4813603662524526,0.2547169811320755,0.17808219178082196,0.44266813671444327,0.4081429990069514
Joel Alvarez,Orthodox,No,No,No,0.0,0.0,4.0,1.0,1.75,102.0,35.0,35.0,140.0,12.0,20.0,172.0,369.0,288.0,494.0,1.0,277.0,51.0,41.0,327.0,17.0,25.0,0.0,8.0,0.0,0.0,15.75,84.0,46.0,29.0,122.0,0.0,37.0,159.0,320.0,282.0,466.0,9.0,208.0,73.0,39.0,269.0,0.0,51.0,1.0,124.0,27.0,10.0,147.0,0.0,14.0,161.0,184.0,0.0,0.36823104693140796,0.6862745098039216,0.0,0.42813455657492355,0.7058823529411765,0.8,0.46612466124661245,0.582995951417004,0.11111111111111116,0.5961538461538461,0.36986301369863017,0.7948717948717949,0.5464684014869888,,0.27450980392156865,0.503125,0.3948497854077253
Nathaniel Wood,Orthodox,No,No,No,2.0,13.0,4.0,1.0,19.783333333333335,380.0,80.0,255.0,621.0,43.0,51.0,715.0,1453.0,923.0,1685.0,24.0,998.0,144.0,311.0,1317.0,59.0,77.0,2.0,6.0,1.0,1.0,9.7,306.0,103.0,89.0,434.0,54.0,10.0,498.0,1176.0,583.0,1273.0,25.0,923.0,148.0,105.0,1096.0,69.0,11.0,19.0,617.0,45.0,16.0,662.0,15.0,1.0,678.0,690.0,0.5416666666666666,0.3807615230460922,0.5555555555555556,0.04180064308681672,0.4715261958997722,0.7288135593220338,0.6623376623376623,0.49208534067446663,0.5477744807121662,0.76,0.6684723726977249,0.30405405405405406,0.9428571428571428,0.6040145985401459,0.21739130434782605,0.09090909090909094,0.5765306122448979,0.5420267085624508
Shauna Bannon,,No,No,No,0.0,0.0,0.0,0.0,1.0833333333333333,22.0,19.0,13.0,51.0,3.0,0.0,54.0,144.0,124.0,223.0,2.0,84.0,38.0,22.0,139.0,5.0,0.0,0.0,2.0,0.0,0.0,3.35,30.0,14.0,12.0,39.0,12.0,5.0,56.0,90.0,73.0,111.0,3.0,58.0,19.0,13.0,72.0,13.0,5.0,1.0,28.0,5.0,1.0,33.0,1.0,0.0,34.0,38.0,0.0,0.2619047619047619,0.5,0.0,0.3669064748201439,0.6,,0.375,0.5560538116591929,0.33333333333333337,0.48275862068965514,0.26315789473684215,0.8461538461538461,0.45833333333333337,0.07692307692307687,0.0,0.37777777777777777,0.3423423423423423
Marcin Tybura,Orthodox,No,No,No,1.0,20.0,1.0,1.0,61.766666666666666,504.0,151.0,113.0,533.0,78.0,157.0,768.0,1586.0,1387.0,2344.0,59.0,1245.0,213.0,128.0,1250.0,118.0,218.0,5.0,7.0,1.0,1.0,30.849999999999998,503.0,145.0,77.0,550.0,129.0,46.0,725.0,1632.0,975.0,1931.0,34.0,1367.0,175.0,90.0,1399.0,174.0,59.0,27.0,864.0,30.0,13.0,849.0,45.0,13.0,907.0,956.0,0.3389830508474576,0.40481927710843374,0.7089201877934272,0.15625,0.4264,0.6610169491525424,0.7201834862385321,0.4842370744010088,0.5917235494880546,0.7941176470588236,0.6320409656181419,0.17142857142857137,0.9222222222222223,0.6068620443173696,0.2586206896551724,0.22033898305084743,0.5557598039215687,0.49508026929052307
Albert Duraev,Orthodox,No,No,No,0.0,6.0,1.0,0.0,12.616666666666667,96.0,18.0,43.0,115.0,1.0,41.0,157.0,390.0,272.0,567.0,23.0,303.0,28.0,59.0,318.0,2.0,70.0,4.0,1.0,3.0,0.0,2.7666666666666666,104.0,37.0,18.0,144.0,8.0,7.0,159.0,393.0,205.0,461.0,3.0,309.0,62.0,22.0,370.0,13.0,10.0,2.0,205.0,25.0,4.0,226.0,5.0,3.0,234.0,256.0,0.2608695652173913,0.31683168316831684,0.6428571428571429,0.1016949152542373,0.36163522012578614,0.5,0.5857142857142857,0.4025641025641026,0.47971781305114636,0.6666666666666667,0.6634304207119741,0.4032258064516129,0.9545454545454546,0.6108108108108108,0.3846153846153846,0.30000000000000004,0.5954198473282443,0.5553145336225597
Alexander Munoz,Switch,No,No,No,1.0,8.0,0.0,0.0,7.1499999999999995,109.0,29.0,23.0,137.0,9.0,15.0,161.0,424.0,175.0,439.0,24.0,345.0,54.0,25.0,390.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0833333333333333,196.0,31.0,4.0,227.0,4.0,0.0,231.0,518.0,237.0,526.0,2.0,469.0,44.0,5.0,506.0,12.0,0.0,2.0,273.0,13.0,1.0,279.0,8.0,0.0,287.0,289.0,0.3333333333333333,0.3159420289855073,0.5370370370370371,0.32,0.35128205128205126,0.6923076923076923,0.7142857142857143,0.37971698113207547,0.39863325740318906,1.0,0.582089552238806,0.2954545454545454,1.0,0.5513833992094861,0.6666666666666667,,0.5540540540540541,0.5494296577946768
Carl Deaton,,No,No,No,0.0,0.0,0.0,0.0,0.0,30.0,8.0,0.0,37.0,1.0,0.0,38.0,120.0,52.0,141.0,2.0,107.0,13.0,0.0,118.0,2.0,0.0,1.0,5.0,3.0,0.0,12.75,38.0,6.0,2.0,28.0,3.0,15.0,46.0,119.0,102.0,187.0,10.0,105.0,12.0,2.0,93.0,5.0,21.0,5.0,67.0,6.0,0.0,65.0,2.0,6.0,73.0,85.0,0.0,0.2803738317757009,0.6153846153846154,,0.3135593220338983,0.5,,0.31666666666666665,0.36879432624113473,0.5,0.638095238095238,0.5,-1.5,0.6989247311827957,0.4,0.2857142857142857,0.6134453781512605,0.4545454545454546
Ashlee Evans-Smith,Orthodox,No,No,No,0.0,7.0,0.0,0.0,13.516666666666667,229.0,135.0,82.0,309.0,98.0,39.0,446.0,1309.0,553.0,1435.0,31.0,993.0,213.0,103.0,1123.0,134.0,52.0,1.0,15.0,3.0,1.0,24.78333333333333,319.0,95.0,94.0,376.0,78.0,54.0,508.0,1101.0,642.0,1262.0,30.0,871.0,125.0,105.0,904.0,120.0,77.0,15.0,552.0,30.0,11.0,528.0,42.0,23.0,593.0,620.0,0.22580645161290322,0.23061430010070494,0.6338028169014085,0.06796116504854369,0.27515583259127335,0.7313432835820896,0.75,0.3407181054239878,0.3853658536585366,0.5,0.6337543053960965,0.24,0.8571428571428572,0.584070796460177,0.35,0.2987012987012987,0.5386012715712989,0.49128367670364503
Austin Lingo,Orthodox,No,No,No,2.0,2.0,0.0,0.0,6.733333333333333,183.0,66.0,18.0,264.0,3.0,0.0,267.0,709.0,289.0,738.0,3.0,586.0,97.0,26.0,697.0,11.0,1.0,0.0,11.0,5.0,0.0,11.233333333333333,172.0,97.0,67.0,317.0,13.0,6.0,336.0,789.0,384.0,857.0,45.0,557.0,157.0,75.0,756.0,22.0,11.0,34.0,385.0,60.0,8.0,439.0,9.0,5.0,453.0,473.0,0.6666666666666666,0.3122866894197952,0.6804123711340206,0.07692307692307693,0.3787661406025825,0.2727272727272727,0.0,0.3765867418899859,0.3915989159891599,0.7555555555555555,0.6912028725314183,0.3821656050955414,0.8533333333333333,0.5806878306878307,0.40909090909090906,0.4545454545454546,0.5741444866920152,0.5519253208868145
Evan Elder,,No,No,No,2.0,2.0,1.0,2.0,3.4333333333333336,98.0,62.0,33.0,182.0,11.0,0.0,193.0,397.0,214.0,420.0,9.0,285.0,77.0,35.0,380.0,15.0,2.0,1.0,5.0,5.0,1.0,8.116666666666667,149.0,32.0,22.0,149.0,19.0,35.0,203.0,480.0,257.0,538.0,7.0,407.0,37.0,36.0,407.0,30.0,43.0,2.0,258.0,5.0,14.0,258.0,11.0,8.0,277.0,281.0,0.2222222222222222,0.34385964912280703,0.8051948051948052,0.05714285714285714,0.4789473684210526,0.7333333333333333,0.0,0.48614609571788414,0.5095238095238095,0.2857142857142857,0.6339066339066339,0.1351351351351351,0.8611111111111112,0.6339066339066339,0.3666666666666667,0.18604651162790697,0.5770833333333334,0.5223048327137547
Genaro Valdez,Orthodox,No,No,No,1.0,0.0,0.0,0.0,0.1499999999999999,86.0,14.0,23.0,110.0,10.0,3.0,123.0,432.0,137.0,448.0,1.0,367.0,28.0,37.0,406.0,23.0,3.0,5.0,7.0,1.0,0.0,5.883333333333333,139.0,43.0,41.0,173.0,7.0,43.0,223.0,431.0,236.0,446.0,11.0,327.0,60.0,44.0,354.0,17.0,60.0,4.0,188.0,17.0,3.0,181.0,10.0,17.0,208.0,210.0,0.0,0.23433242506811988,0.5,0.0,0.270935960591133,0.43478260869565216,1.0,0.2847222222222222,0.30580357142857145,0.36363636363636365,0.5749235474006116,0.2833333333333333,0.8409090909090909,0.5112994350282486,0.5882352941176471,0.2833333333333333,0.48259860788863107,0.47085201793721976
Holly Holm,Southpaw,Yes,No,Yes,2.0,15.0,1.0,0.0,61.63333333333333,376.0,245.0,182.0,658.0,94.0,51.0,803.0,1963.0,1260.0,2514.0,49.0,1344.0,365.0,254.0,1756.0,120.0,87.0,1.0,7.0,4.0,1.0,13.566666666666666,348.0,202.0,149.0,525.0,153.0,21.0,699.0,1596.0,1069.0,2028.0,33.0,1088.0,297.0,211.0,1386.0,184.0,26.0,26.0,740.0,95.0,62.0,861.0,31.0,5.0,897.0,959.0,0.30612244897959184,0.27976190476190477,0.6712328767123288,0.05905511811023622,0.37471526195899774,0.7833333333333333,0.5862068965517241,0.40906775343861435,0.5011933174224343,0.7878787878787878,0.6801470588235294,0.31986531986531985,0.966824644549763,0.6212121212121212,0.1684782608695652,0.1923076923076923,0.5620300751879699,0.472879684418146
Bassil Hafez,,No,No,No,0.0,3.0,0.0,1.0,6.8,29.0,2.0,1.0,28.0,4.0,0.0,32.0,124.0,48.0,141.0,20.0,117.0,6.0,1.0,118.0,6.0,0.0,0.0,1.0,0.0,0.0,1.3166666666666667,55.0,27.0,1.0,68.0,14.0,1.0,83.0,137.0,149.0,212.0,2.0,104.0,32.0,1.0,119.0,17.0,1.0,1.0,49.0,5.0,0.0,51.0,3.0,0.0,54.0,63.0,0.15,0.24786324786324787,0.3333333333333333,3.0,0.23728813559322035,0.6666666666666666,,0.25806451612903225,0.3404255319148936,0.5,0.47115384615384615,0.15625,0.0,0.4285714285714286,0.17647058823529416,0.0,0.3941605839416058,0.2971698113207547
Chelsea Chandler,,No,No,No,0.0,1.0,0.0,0.0,4.583333333333333,48.0,10.0,2.0,30.0,9.0,21.0,60.0,131.0,119.0,205.0,3.0,115.0,13.0,3.0,87.0,17.0,27.0,0.0,4.0,0.0,0.0,9.283333333333333,35.0,15.0,9.0,40.0,10.0,9.0,59.0,103.0,118.0,177.0,6.0,77.0,16.0,10.0,76.0,12.0,15.0,2.0,42.0,1.0,1.0,36.0,2.0,6.0,44.0,59.0,0.3333333333333333,0.41739130434782606,0.7692307692307693,0.3333333333333333,0.3448275862068966,0.5294117647058824,0.7777777777777778,0.4580152671755725,0.5804878048780487,0.33333333333333337,0.5454545454545454,0.0625,0.6,0.4736842105263158,0.16666666666666663,0.4,0.4271844660194175,0.33333333333333337
Norma Dumont,Orthodox,No,No,No,2.0,11.0,0.0,1.0,30.45,274.0,78.0,52.0,298.0,70.0,36.0,404.0,809.0,680.0,1126.0,17.0,643.0,99.0,67.0,669.0,88.0,52.0,2.0,7.0,0.0,2.0,24.183333333333334,132.0,63.0,41.0,175.0,53.0,8.0,236.0,715.0,626.0,1145.0,25.0,532.0,111.0,72.0,627.0,73.0,15.0,18.0,400.0,48.0,31.0,452.0,20.0,7.0,479.0,519.0,0.6470588235294118,0.4261275272161742,0.7878787878787878,0.16417910447761194,0.445440956651719,0.7954545454545454,0.6923076923076923,0.49938195302843014,0.6039076376554174,0.72,0.7518796992481203,0.43243243243243246,0.9027777777777778,0.7208931419457736,0.273972602739726,0.4666666666666667,0.6699300699300699,0.45327510917030567
Ottman Azaitar,Switch,No,No,No,1.0,0.0,0.0,0.0,0.2833333333333333,46.0,17.0,4.0,43.0,16.0,8.0,67.0,130.0,70.0,134.0,0.0,99.0,26.0,5.0,94.0,27.0,9.0,2.0,0.0,0.0,0.0,0.85,44.0,9.0,5.0,28.0,8.0,22.0,58.0,112.0,63.0,117.0,4.0,87.0,16.0,9.0,73.0,11.0,28.0,4.0,43.0,7.0,4.0,45.0,3.0,6.0,54.0,54.0,,0.46464646464646464,0.6538461538461539,0.0,0.4574468085106383,0.5925925925925926,0.8888888888888888,0.5153846153846153,0.5223880597014925,1.0,0.49425287356321834,0.4375,1.0,0.6164383561643836,0.2727272727272727,0.2142857142857143,0.4821428571428571,0.46153846153846156
Melsik Baghdasaryan,Southpaw,No,No,No,1.0,0.0,0.0,0.0,2.05,92.0,75.0,42.0,174.0,30.0,5.0,209.0,351.0,228.0,374.0,0.0,200.0,97.0,54.0,308.0,36.0,7.0,0.0,4.0,1.0,0.0,7.6,58.0,41.0,24.0,109.0,14.0,0.0,123.0,308.0,132.0,321.0,14.0,199.0,75.0,34.0,287.0,21.0,0.0,10.0,141.0,34.0,10.0,178.0,7.0,0.0,185.0,189.0,,0.46,0.7731958762886598,0.0,0.564935064935065,0.8333333333333334,0.7142857142857143,0.5954415954415955,0.6096256684491979,0.7142857142857143,0.7085427135678393,0.45333333333333337,0.8823529411764706,0.6202090592334495,0.33333333333333337,,0.6006493506493507,0.5887850467289719
Tucker Lutz,Orthodox,No,No,No,0.0,7.0,0.0,0.0,12.116666666666667,95.0,54.0,31.0,158.0,19.0,3.0,180.0,399.0,224.0,446.0,18.0,284.0,76.0,39.0,372.0,23.0,4.0,1.0,6.0,5.0,1.0,14.816666666666666,96.0,69.0,20.0,156.0,24.0,5.0,185.0,321.0,358.0,516.0,15.0,205.0,93.0,23.0,284.0,31.0,6.0,9.0,109.0,24.0,3.0,128.0,7.0,1.0,136.0,158.0,0.3888888888888889,0.3345070422535211,0.7105263157894737,0.1794871794871795,0.42473118279569894,0.8260869565217391,0.75,0.45112781954887216,0.5022421524663677,0.6,0.5317073170731708,0.25806451612903225,0.7391304347826086,0.45070422535211263,0.22580645161290325,0.16666666666666663,0.42367601246105924,0.3062015503875969
Tyson Nam,Orthodox,No,No,No,3.0,0.0,0.0,0.0,2.6166666666666667,167.0,60.0,65.0,266.0,9.0,17.0,292.0,867.0,314.0,901.0,4.0,700.0,97.0,70.0,822.0,20.0,25.0,1.0,2.0,1.0,0.0,1.5666666666666664,260.0,50.0,65.0,358.0,13.0,4.0,375.0,1085.0,380.0,1092.0,16.0,919.0,90.0,76.0,1050.0,26.0,9.0,14.0,659.0,40.0,11.0,692.0,13.0,5.0,710.0,712.0,0.0,0.23857142857142857,0.6185567010309279,0.0,0.3236009732360097,0.45,0.68,0.33679354094579006,0.34850166481687017,0.875,0.7170837867247007,0.4444444444444444,0.9736842105263158,0.6590476190476191,0.5,0.5555555555555556,0.6543778801843319,0.652014652014652
Istela Nunes,Orthodox,No,No,No,1.0,0.0,0.0,0.0,0.2499999999999999,110.0,55.0,24.0,167.0,21.0,1.0,189.0,413.0,229.0,454.0,0.0,306.0,82.0,25.0,385.0,24.0,4.0,2.0,8.0,1.0,0.0,13.433333333333334,155.0,19.0,8.0,132.0,14.0,36.0,182.0,455.0,333.0,626.0,16.0,412.0,34.0,9.0,375.0,27.0,53.0,8.0,257.0,15.0,1.0,243.0,13.0,17.0,273.0,293.0,,0.35947712418300654,0.6707317073170732,0.0,0.43376623376623374,0.875,0.25,0.4576271186440678,0.5044052863436124,0.5,0.6237864077669903,0.4411764705882353,0.11111111111111116,0.648,0.4814814814814815,0.3207547169811321,0.6,0.46805111821086265
Viktoriia Dudakova,,No,No,No,0.0,1.0,0.0,0.0,0.1,1.0,2.0,0.0,2.0,0.0,1.0,3.0,11.0,3.0,11.0,1.0,7.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,6.0,2.0,6.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,1.0,0.14285714285714285,0.5,inf,0.2,,1.0,0.2727272727272727,0.2727272727272727,,0.75,0.5,,0.6666666666666667,,,0.6666666666666667,0.6666666666666667
Bo Nickal,,No,No,No,1.0,1.0,2.0,0.0,2.533333333333333,7.0,1.0,0.0,6.0,1.0,1.0,8.0,14.0,10.0,16.0,5.0,12.0,2.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,11.0,3.0,11.0,0.0,10.0,1.0,0.0,10.0,1.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.2,0.5833333333333334,0.5,inf,0.6,0.3333333333333333,1.0,0.5714285714285714,0.625,,0.8,0.0,,0.8,0.0,,0.7272727272727273,0.7272727272727273
Dan Hooker,Switch,No,No,No,9.0,11.0,5.0,2.0,40.5,666.0,176.0,224.0,907.0,93.0,66.0,1066.0,2182.0,1473.0,2631.0,32.0,1621.0,267.0,294.0,1944.0,155.0,83.0,2.0,15.0,14.0,1.0,18.916666666666668,691.0,186.0,121.0,861.0,94.0,43.0,998.0,2044.0,1167.0,2231.0,77.0,1621.0,258.0,165.0,1845.0,147.0,52.0,62.0,930.0,72.0,44.0,984.0,53.0,9.0,1046.0,1064.0,0.34375,0.4108574953732264,0.6591760299625468,0.03741496598639456,0.46656378600823045,0.6,0.7951807228915663,0.48854262144821264,0.5598631698973774,0.8051948051948052,0.5737199259716225,0.2790697674418605,0.9090909090909091,0.5333333333333333,0.3605442176870748,0.17307692307692313,0.5117416829745597,0.47691618108471534
Jimmy Crute,Orthodox,No,No,No,3.0,19.0,8.0,3.0,22.816666666666666,93.0,30.0,29.0,80.0,31.0,41.0,152.0,299.0,259.0,435.0,33.0,229.0,37.0,33.0,196.0,36.0,67.0,3.0,4.0,2.0,3.0,12.516666666666666,112.0,18.0,8.0,108.0,13.0,17.0,138.0,237.0,239.0,344.0,10.0,208.0,21.0,8.0,203.0,14.0,20.0,6.0,96.0,3.0,0.0,95.0,1.0,3.0,99.0,105.0,0.5757575757575758,0.40611353711790393,0.8108108108108109,0.5757575757575758,0.40816326530612246,0.8611111111111112,0.6119402985074627,0.5083612040133779,0.5954022988505747,0.6,0.46153846153846156,0.1428571428571429,0.5,0.46798029556650245,0.0714285714285714,0.15000000000000002,0.4177215189873418,0.30523255813953487
