FIGHTER,STANCE,EVER_CHAMPION,EVER_INTERIM,EVER_CHALLENGER,FA_FIGHTER,FA_KD,FA_TD,FA_SUB.ATT,FA_REV,FA_CTRL,FA_HEAD,FA_BODY,FA_LEG,FA_DISTANCE,FA_CLINCH,FA_GROUND,FA_SIG,FA_TOT.SIG,FA_STR,FA_TOTAL.STR,FA_TOTAL.TD,FA_TOTAL.HEAD,FA_TOTAL.BODY,FA_TOTAL.LEG,FA_TOTAL.DISTANCE,FA_TOTAL.CLINCH,FA_TOTAL.GROUND,FA_OPP_KD,FA_OPP_TD,FA_OPP_SUB.ATT,FA_OPP_REV,FA_OPP_CTRL,FA_OPP_HEAD,FA_OPP_BODY,FA_OPP_LEG,FA_OPP_DISTANCE,FA_OPP_CLINCH,FA_OPP_GROUND,FA_OPP_SIG,FA_OPP_TOT.SIG,FA_OPP_STR,FA_OPP_TOTAL.STR,FA_OPP_TOTAL.TD,FA_OPP_TOTAL.HEAD,FA_OPP_TOTAL.BODY,FA_OPP_TOTAL.LEG,FA_OPP_TOTAL.DISTANCE,FA_OPP_TOTAL.CLINCH,FA_OPP_TOTAL.GROUND,FA_TD_DEF,FA_HEAD_DEF,FA_BODY_DEF,FA_LEG_DEF,FA_DISTANCE_DEF,FA_CLINCH_DEF,FA_GROUND_DEF,FA_SIG_DEF,FA_STR_DEF,FA_TD_%,FA_HEAD_%,FA_BODY_%,FA_LEG_%,FA_DISTANCE_%,FA_CLINCH_%,FA_GROUND_%,FA_SIG_%,FA_STR_%,FA_TD_DEF_%,FA_HEAD_DEF_%,FA_BODY_DEF_%,FA_LEG_DEF_%,FA_DISTANCE_DEF_%,FA_CLINCH_DEF_%,FA_GROUND_DEF_%,FA_SIG_DEF_%,FA_STR_DEF_%
Eduardo Garagorri,Orthodox,No,No,No,Eduardo Garagorri,0.0,0.1111111111111111,0.0,0.0,0.2740740740740741,9.222222222222223,3.1111111111111107,0.8888888888888888,11.0,1.222222222222222,1.0,13.222222222222223,26.777777777777782,15.0,28.666666666666668,0.1111111111111111,20.666666666666668,4.666666666666667,1.4444444444444446,24.0,1.5555555555555556,1.2222222222222223,0.0,1.888888888888889,0.4444444444444444,0.0,1.6018518518518519,5.888888888888889,3.111111111111111,1.4444444444444444,7.888888888888888,2.0,0.5555555555555555,10.444444444444445,27.222222222222225,23.88888888888889,41.55555555555555,4.444444444444445,21.0,3.7777777777777772,2.444444444444444,24.333333333333332,2.3333333333333335,0.5555555555555555,2.555555555555556,15.111111111111112,0.6666666666666666,1.0,16.444444444444446,0.3333333333333333,0.0,16.77777777777778,17.666666666666668,1.0,0.446236559139785,0.6666666666666665,0.07692307692307691,0.4583333333333333,0.7857142857142856,0.8181818181818181,0.4937759336099585,0.5232558139534883,0.575,0.7195767195767195,0.17647058823529393,0.22727272727272707,0.6757990867579908,0.1428571428571429,0.0,0.616326530612245,0.4251336898395721
Bevon Lewis,Orthodox,No,No,No,Bevon Lewis,0.0,0.0,0.0,0.0,1.3166666666666669,5.916666666666666,3.0,4.5,9.5,3.9166666666666665,0.0,13.416666666666668,33.166666666666664,23.0,43.75,1.1666666666666667,22.0,5.083333333333334,6.083333333333333,27.333333333333336,5.833333333333333,0.0,0.25,0.08333333333333333,0.0,0.0,0.3597222222222222,5.416666666666667,2.5,3.3333333333333335,8.916666666666668,2.25,0.08333333333333333,11.25,23.75,15.666666666666666,28.916666666666664,0.16666666666666666,16.333333333333332,3.4166666666666665,4.0,20.5,3.1666666666666665,0.08333333333333333,0.08333333333333333,10.916666666666666,0.9166666666666666,0.6666666666666666,11.583333333333334,0.9166666666666666,0.0,12.5,13.25,0.0,0.2689393939393939,0.5901639344262294,0.0,0.3475609756097561,0.6714285714285715,,0.4045226130653267,0.5257142857142857,0.5,0.6683673469387754,0.2682926829268293,0.9791666666666666,0.565040650406504,0.2894736842105263,0.0,0.5263157894736843,0.4582132564841498
Cole Williams,Orthodox,No,No,No,Cole Williams,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.25,0.0,0.0,1.25,4.25,6.75,9.75,0.0,3.5,0.75,0.0,4.25,0.0,0.0,0.0,1.0,0.75,0.0,2.279166666666667,16.75,2.75,1.5,5.25,0.5,15.25,21.0,26.25,28.5,36.5,1.25,21.5,3.25,1.5,8.25,0.5,17.5,0.25,4.75,0.5,0.0,3.0,0.0,2.25,5.25,8.0,,0.35714285714285715,0.0,,0.29411764705882354,,,0.29411764705882354,0.6923076923076923,0.19999999999999996,0.22093023255813948,0.15384615384615385,0.33333333333333337,0.36363636363636365,0.0,0.12857142857142856,0.19999999999999996,0.2191780821917808
Justin Ledet,Orthodox,No,No,No,Justin Ledet,0.0,0.14285714285714285,0.14285714285714285,0.0,0.23730158730158732,10.714285714285714,0.6190476190476192,0.2857142857142857,11.047619047619047,0.42857142857142855,0.14285714285714285,11.619047619047619,31.0,13.904761904761903,33.476190476190474,0.19047619047619047,29.761904761904763,0.8571428571428571,0.38095238095238093,30.142857142857142,0.7142857142857143,0.14285714285714285,0.4761904761904762,0.19047619047619047,0.0,0.0,0.6468253968253966,11.238095238095237,2.4285714285714284,4.523809523809524,12.285714285714286,1.0,4.904761904761905,18.190476190476193,34.761904761904766,26.476190476190478,43.761904761904766,0.42857142857142855,24.333333333333332,4.523809523809524,5.904761904761905,26.714285714285715,1.619047619047619,6.428571428571429,0.23809523809523808,13.095238095238093,2.0952380952380953,1.380952380952381,14.428571428571429,0.619047619047619,1.523809523809524,16.571428571428573,17.285714285714285,0.75,0.36,0.7222222222222224,0.375,0.3665086887835703,0.6,1.0,0.3748079877112135,0.4153627311522048,0.5555555555555556,0.538160469667319,0.4631578947368421,0.967741935483871,0.5401069518716577,0.38235294117647056,0.23703703703703705,0.4767123287671232,0.39499455930359084
Jack Marshman,Orthodox,No,No,No,Jack Marshman,0.1875,0.0,0.0,0.0,0.017708333333333326,6.8125,2.3125,1.2916666666666667,9.5625,0.22916666666666666,0.625,10.416666666666666,41.14583333333333,12.3125,43.583333333333336,0.0,33.645833333333336,5.208333333333334,2.2916666666666665,39.583333333333336,0.5,1.0625,0.10416666666666666,0.5833333333333333,0.25,0.0,1.1576388888888889,12.645833333333332,2.8333333333333335,2.083333333333333,13.145833333333334,1.0208333333333335,3.395833333333333,17.5625,40.25,27.458333333333332,51.29166666666667,0.6875,33.125,4.854166666666666,2.2708333333333335,32.958333333333336,1.4375,5.854166666666666,0.10416666666666666,20.479166666666668,2.020833333333333,0.1875,19.8125,0.41666666666666663,2.4583333333333335,22.6875,23.833333333333332,,0.2024767801857585,0.44399999999999995,0.0,0.24157894736842103,0.4583333333333333,0.5882352941176471,0.25316455696202533,0.28250478011472274,0.1515151515151516,0.6182389937106918,0.41630901287553634,0.7431192660550459,0.6011378002528445,0.28985507246376796,0.4199288256227758,0.5636645962732919,0.46466287571080434
Anderson Silva,Southpaw,Yes,No,Yes,Anderson Silva,0.536,0.06133333333333333,0.084,0.02,0.2431222222222222,7.605333333333333,3.253333333333333,2.3873333333333333,7.486000000000001,2.944,2.8160000000000003,13.245999999999999,20.858666666666668,16.93,24.938666666666666,0.08133333333333333,14.162,3.8840000000000003,2.8126666666666664,13.815333333333333,3.4193333333333333,3.6239999999999997,0.10800000000000001,0.2986666666666667,0.068,0.008,1.0938555555555556,5.806,1.276,2.67,6.199333333333334,1.3653333333333333,2.187333333333333,9.752,24.827333333333332,18.198,34.50266666666666,1.0813333333333333,19.09466666666667,2.204,3.5286666666666666,18.440666666666665,2.521333333333333,3.865333333333333,0.7826666666666666,13.288666666666668,0.9279999999999999,0.8586666666666666,12.241333333333332,1.156,1.6780000000000002,15.075333333333333,16.304666666666666,0.7540983606557378,0.5370239608341572,0.8376244421558529,0.02180611519317374,0.5418616995608745,0.8609865470852017,0.7770419426048567,0.6350357964714906,0.6788654833190761,0.7237977805178791,0.6959360379861742,0.42105263157894746,0.9153599093141885,0.6638227106756804,0.45848757271285034,0.434115212142118,0.6072071104427915,0.4725625072458167
Alexander Yakovlev,Southpaw,No,No,No,Alexander Yakovlev,0.14814814814814814,0.6666666666666666,0.05555555555555555,0.037037037037037035,0.7404320987654321,3.8518518518518516,2.2222222222222223,2.111111111111111,5.62962962962963,1.1296296296296295,1.425925925925926,8.185185185185185,16.037037037037038,11.592592592592592,19.88888888888889,1.4444444444444444,10.5,2.962962962962963,2.574074074074074,12.777777777777779,1.4629629629629628,1.796296296296296,0.037037037037037035,0.3888888888888889,0.2777777777777778,0.0,1.716358024691358,6.055555555555555,2.074074074074074,2.6481481481481484,6.666666666666667,1.425925925925926,2.685185185185185,10.777777777777779,25.24074074074074,21.370370370370367,36.68518518518518,1.3888888888888888,19.314814814814817,2.8703703703703702,3.0555555555555554,19.75925925925926,1.962962962962963,3.518518518518518,1.0,13.25925925925926,0.7962962962962963,0.4074074074074074,13.092592592592592,0.537037037037037,0.8333333333333334,14.462962962962962,15.314814814814817,0.4615384615384615,0.36684303350970016,0.7500000000000001,0.2589928057553957,0.4405797101449275,0.7721518987341772,0.7938144329896909,0.510392609699769,0.5828677839851024,0.72,0.6864813039309684,0.2774193548387097,0.8727272727272727,0.662605435801312,0.2735849056603773,0.23684210526315785,0.5730007336757152,0.4174659262998486
Khabib Nurmagomedov,Orthodox,Yes,No,Yes,Khabib Nurmagomedov,0.10256410256410256,1.5346153846153845,0.2269230769230769,0.0,2.33741452991453,16.15897435897436,1.6141025641025641,0.9038461538461539,7.076923076923077,0.6987179487179488,10.90128205128205,18.676923076923078,37.10641025641026,28.069230769230767,47.524358974358975,3.1346153846153846,33.90897435897436,2.216666666666667,0.9807692307692307,21.442307692307693,1.0192307692307692,14.644871794871793,0.0,0.05128205128205128,0.05128205128205128,0.0,0.06794871794871794,3.9923076923076923,2.1307692307692307,1.3987179487179486,6.56025641025641,0.7051282051282051,0.25641025641025644,7.521794871794872,21.77820512820513,11.264102564102565,26.174358974358974,0.3230769230769231,16.351282051282052,3.8397435897435894,1.587179487179487,20.637179487179488,0.8333333333333333,0.3076923076923077,0.2717948717948718,12.358974358974358,1.7089743589743591,0.18846153846153843,14.076923076923077,0.1282051282051282,0.05128205128205128,14.256410256410257,14.910256410256409,0.4895705521472392,0.47653975575636126,0.7281665702718334,1.5647058823529412,0.33004484304932735,0.6855345911949686,0.7443753829992121,0.5033341395155997,0.5906282877876392,0.8412698412698413,0.7558413046887251,0.4450751252086811,0.9676898222940227,0.6821146797539914,0.15384615384615385,0.16666666666666663,0.6546182374757168,0.5696512539184952
Liliya Shakirova,Orthodox,No,No,No,Liliya Shakirova,0.0,0.0,0.0,0.0,0.24166666666666664,3.5,3.5,4.5,11.5,0.0,0.0,11.5,37.5,13.5,40.0,1.5,22.5,8.5,6.5,37.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5833333333333333,8.0,3.0,0.0,6.0,4.0,1.0,11.0,42.5,16.0,48.0,0.5,39.0,3.5,0.0,36.0,5.5,1.0,0.0,31.0,0.5,0.0,30.0,1.5,0.0,31.5,32.0,0.0,0.15555555555555556,0.4117647058823529,0.0,0.30666666666666664,,,0.30666666666666664,0.3375,0.0,0.7948717948717949,0.1428571428571429,-inf,0.8333333333333334,0.2727272727272727,0.0,0.7411764705882353,0.6666666666666667
Stefan Struve,Orthodox,No,No,No,Stefan Struve,0.08333333333333333,0.15277777777777776,0.5416666666666666,0.17361111111111113,0.3962962962962963,6.118055555555556,2.4791666666666665,2.75,8.98611111111111,0.6388888888888888,1.7222222222222223,11.347222222222221,22.92361111111111,15.444444444444445,27.895833333333332,0.3194444444444444,16.28472222222222,3.597222222222222,3.0416666666666665,19.444444444444443,1.048611111111111,2.430555555555556,0.2916666666666667,0.4444444444444444,0.14583333333333334,0.041666666666666664,1.3456018518518518,9.152777777777779,3.1805555555555554,2.8333333333333335,9.38888888888889,1.847222222222222,3.9305555555555554,15.166666666666666,28.07638888888889,21.04861111111111,34.833333333333336,0.9027777777777778,20.368055555555557,4.125,3.5833333333333335,18.854166666666668,2.638888888888889,6.583333333333333,0.4583333333333333,11.215277777777779,0.9444444444444445,0.75,9.465277777777777,0.7916666666666666,2.6527777777777777,12.909722222222221,13.784722222222221,0.4782608695652174,0.3756929637526653,0.6891891891891893,0.0502283105022831,0.46214285714285713,0.609271523178808,0.7085714285714285,0.4950015146925174,0.553647000248942,0.5076923076923077,0.5506307534947152,0.22895622895622902,0.875968992248062,0.5020257826887662,0.30000000000000004,0.40295358649789026,0.459807073954984,0.3957336523125997
James Krause,Orthodox,No,No,No,James Krause,0.07692307692307693,0.2564102564102564,0.3076923076923077,0.15384615384615385,0.9805555555555555,17.03846153846154,3.4358974358974357,3.1025641025641026,21.474358974358974,1.3076923076923077,0.7948717948717948,23.576923076923077,47.94871794871795,27.782051282051277,53.205128205128204,1.435897435897436,39.03846153846154,4.730769230769231,4.179487179487179,44.5,2.08974358974359,1.3589743589743588,0.10256410256410256,0.3974358974358974,0.02564102564102564,0.05128205128205128,0.5228632478632479,10.923076923076923,4.538461538461538,3.4358974358974357,15.23076923076923,1.8974358974358974,1.7692307692307692,18.897435897435898,50.23076923076923,22.37179487179487,54.28205128205128,1.0128205128205128,37.78205128205128,8.243589743589745,4.205128205128205,44.65384615384615,2.9102564102564097,2.6666666666666665,0.6153846153846154,26.858974358974358,3.705128205128205,0.7692307692307693,29.423076923076923,1.0128205128205128,0.8974358974358976,31.333333333333332,31.91025641025641,0.17857142857142855,0.43645320197044335,0.7262872628726287,0.06134969325153375,0.48256986459233653,0.6257668711656441,0.5849056603773585,0.49171122994652405,0.5221686746987951,0.6075949367088608,0.7108924329826942,0.4494556765163298,0.9054878048780488,0.6589147286821706,0.3480176211453744,0.33653846153846156,0.6237876467585504,0.5878601794992915
Gadzhimurad Antigulov,Orthodox,No,No,No,Gadzhimurad Antigulov,0.0,1.0833333333333333,0.3333333333333333,0.0,1.4708333333333332,4.25,1.3333333333333333,0.5833333333333334,2.0,1.75,2.4166666666666665,6.166666666666667,11.083333333333334,10.083333333333334,15.833333333333334,2.75,9.083333333333334,1.4166666666666667,0.5833333333333334,5.416666666666667,2.0833333333333335,3.5833333333333335,0.5,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.3541666666666667,8.333333333333334,2.6666666666666665,0.6666666666666666,3.1666666666666665,7.083333333333333,1.4166666666666667,11.666666666666666,18.0,16.166666666666668,24.0,0.08333333333333333,14.25,3.0833333333333335,0.6666666666666666,7.25,8.0,2.75,0.0,5.916666666666667,0.4166666666666667,0.0,4.083333333333333,0.9166666666666666,1.3333333333333333,6.333333333333333,7.833333333333333,0.3939393939393939,0.4678899082568807,0.9411764705882352,1.857142857142857,0.3692307692307692,0.84,0.6744186046511628,0.556390977443609,0.6368421052631579,0.0,0.415204678362573,0.1351351351351352,0.875,0.5632183908045978,0.11458333333333337,0.48484848484848486,0.35185185185185186,0.32638888888888884
John Phillips,Southpaw,No,No,No,John Phillips,0.2222222222222222,0.0,0.0,0.05555555555555555,0.08425925925925926,2.8055555555555554,1.611111111111111,1.388888888888889,4.861111111111111,0.5555555555555556,0.3888888888888889,5.8055555555555545,16.27777777777778,6.777777777777779,17.472222222222225,0.0,11.944444444444443,2.722222222222222,1.6111111111111114,14.444444444444445,1.1666666666666667,0.6666666666666666,0.0,0.8333333333333334,0.3611111111111111,0.0,2.058333333333333,11.222222222222221,2.4722222222222223,1.1666666666666667,7.527777777777779,0.611111111111111,6.722222222222222,14.861111111111112,28.333333333333332,41.611111111111114,61.166666666666664,0.8888888888888888,23.972222222222225,3.027777777777778,1.3333333333333333,18.97222222222222,0.6666666666666666,8.694444444444445,0.05555555555555555,12.75,0.5555555555555556,0.16666666666666666,11.444444444444443,0.05555555555555555,1.9722222222222223,13.472222222222223,19.555555555555557,,0.23488372093023258,0.5918367346938775,0.0,0.3365384615384615,0.47619047619047616,0.5833333333333334,0.356655290102389,0.38791732909379967,0.06249999999999989,0.5318655851680186,0.1834862385321101,0.3749999999999999,0.603221083455344,0.08333333333333337,0.22683706070287546,0.47549019607843135,0.3197093551316984
Ali AlQaisi,Orthodox,No,No,No,Ali AlQaisi,0.0,1.1666666666666667,0.3333333333333333,0.0,1.3194444444444444,6.666666666666667,1.6666666666666667,3.8333333333333335,10.5,1.5,0.16666666666666666,12.166666666666666,28.666666666666664,18.666666666666664,36.833333333333336,4.0,21.333333333333336,2.5,4.833333333333333,26.166666666666664,2.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.49444444444444435,6.833333333333333,1.6666666666666667,1.3333333333333335,8.166666666666668,1.1666666666666667,0.5,9.833333333333334,22.5,17.666666666666664,31.833333333333336,0.8333333333333334,17.333333333333332,3.166666666666667,2.0,20.0,2.0,0.5,0.5,10.5,1.5,0.6666666666666666,11.833333333333334,0.8333333333333333,0.0,12.666666666666668,14.166666666666668,0.2916666666666667,0.3125,0.6666666666666667,0.24137931034482762,0.4012738853503185,0.75,0.3333333333333333,0.4244186046511628,0.506787330316742,0.6000000000000001,0.6057692307692308,0.4736842105263158,0.8333333333333334,0.5916666666666666,0.41666666666666663,0.0,0.5629629629629629,0.4450261780104713
Dequan Townsend,Orthodox,No,No,No,Dequan Townsend,0.0,0.0,0.0,0.0,0.04583333333333332,2.208333333333333,2.75,0.5833333333333334,3.4166666666666665,1.875,0.25,5.541666666666667,16.041666666666668,12.958333333333334,24.291666666666668,0.0,11.666666666666666,3.708333333333333,0.6666666666666666,13.666666666666666,2.125,0.25,0.08333333333333333,0.7083333333333333,0.0,0.0,2.609027777777778,13.0,4.375,2.1666666666666665,8.041666666666666,3.7083333333333335,7.791666666666667,19.541666666666668,31.666666666666664,36.958333333333336,52.20833333333333,1.3333333333333333,24.083333333333336,5.333333333333334,2.25,16.125,5.0,10.541666666666666,0.625,11.083333333333334,0.9583333333333334,0.08333333333333333,8.083333333333334,1.2916666666666667,2.75,12.125,15.25,,0.18928571428571428,0.7415730337078652,0.0,0.25,0.8823529411764706,1.0,0.34545454545454546,0.5334476843910806,0.46875,0.46020761245674746,0.1796875000000001,0.6851851851851852,0.5012919896640827,0.2583333333333333,0.26086956521739124,0.3828947368421052,0.2920989624900239
Germaine de Randamie,Orthodox,Yes,No,Yes,Germaine de Randamie,0.2222222222222222,0.0,0.09629629629629628,0.0,0.33314814814814814,5.970370370370371,3.814814814814815,1.825925925925926,6.992592592592592,4.270370370370371,0.34814814814814815,11.61111111111111,24.437037037037037,19.35185185185185,33.17777777777778,0.022222222222222223,17.503703703703703,4.518518518518518,2.414814814814815,18.833333333333332,5.033333333333333,0.5703703703703704,0.0,0.4740740740740741,0.044444444444444446,0.0,1.747962962962963,4.874074074074074,1.9074074074074074,2.2777777777777777,4.2444444444444445,1.6222222222222222,3.1925925925925926,9.059259259259258,28.651851851851852,20.744444444444444,43.1925925925926,2.185185185185185,22.0962962962963,3.140740740740741,3.414814814814815,17.266666666666666,2.088888888888889,9.296296296296298,1.7111111111111112,17.22222222222222,1.2333333333333334,1.137037037037037,13.022222222222222,0.4666666666666667,6.1037037037037045,19.592592592592595,22.44814814814815,0.0,0.3410918324164198,0.8442622950819673,0.0,0.37128810226155357,0.8484179543782193,0.6103896103896104,0.47514398302515914,0.5832775173029694,0.7830508474576271,0.779416694602749,0.39268867924528306,0.8611713665943601,0.7541827541827542,0.22340425531914898,0.6565737051792829,0.6838159255429163,0.5197221745841194
Jessin Ayari,Orthodox,No,No,No,Jessin Ayari,0.0,0.0,0.08333333333333333,0.0,0.08749999999999997,10.083333333333332,1.6666666666666667,2.166666666666667,12.0,1.5833333333333335,0.3333333333333333,13.916666666666666,37.66666666666667,15.25,39.16666666666667,0.6666666666666667,32.083333333333336,3.0833333333333335,2.5,34.5,2.75,0.4166666666666667,0.41666666666666663,0.16666666666666666,0.0,0.0,0.3,9.5,1.3333333333333335,5.166666666666667,14.0,0.41666666666666663,1.5833333333333333,16.0,37.25,16.916666666666668,38.333333333333336,0.5,29.0,2.0,6.25,34.0,0.5,2.75,0.3333333333333333,19.5,0.6666666666666667,1.0833333333333335,20.0,0.08333333333333333,1.1666666666666665,21.25,21.416666666666668,0.0,0.3142857142857142,0.5405405405405406,0.0,0.34782608695652173,0.5757575757575758,0.7999999999999999,0.36946902654867253,0.3893617021276595,0.6666666666666667,0.6724137931034483,0.33333333333333326,0.9733333333333334,0.5882352941176471,0.16666666666666674,0.4242424242424243,0.5704697986577181,0.558695652173913
Diego Sanchez,Southpaw,No,No,Yes,Diego Sanchez,0.10416666666666666,0.453125,0.19270833333333331,0.03125,1.2255555555555555,9.0125,2.896875,0.9270833333333334,6.85,1.3145833333333334,4.671875,12.836458333333333,32.471875,17.346875,37.63333333333333,1.8145833333333332,27.026041666666668,4.289583333333334,1.15625,22.76875,2.140625,7.5625,0.19791666666666666,0.3854166666666667,0.10416666666666666,0.03125,0.6586805555555555,10.766666666666667,1.9864583333333332,1.1947916666666667,9.49375,2.502083333333333,1.9520833333333332,13.947916666666666,31.501041666666666,20.9625,39.50833333333333,0.7291666666666666,27.434375,2.6375,1.4291666666666667,24.472916666666666,3.685416666666667,3.3427083333333334,0.34375,16.667708333333334,0.6510416666666666,0.234375,14.979166666666666,1.1833333333333333,1.390625,17.553125,18.545833333333334,0.24971297359357061,0.333474657930237,0.6753278290432249,0.3918918918918919,0.3008509470216854,0.6141119221411193,0.6177685950413223,0.3953100439482886,0.4609444198405669,0.4714285714285714,0.6075483160572578,0.24684044233807279,0.7303206997084548,0.6120711671064953,0.32108535895986434,0.41601745091928954,0.5572236367844978,0.46941573507698797
Jeff Hughes,Orthodox,No,No,No,Jeff Hughes,0.0,0.0,0.0,0.08333333333333333,0.23055555555555557,7.333333333333333,1.4166666666666665,3.583333333333333,11.0,1.0833333333333333,0.25,12.333333333333334,25.833333333333332,16.083333333333332,29.75,0.08333333333333333,18.75,2.0,5.083333333333333,23.25,2.1666666666666665,0.4166666666666667,0.3333333333333333,1.5,0.25,0.0,1.1680555555555554,13.833333333333334,2.5833333333333335,2.666666666666667,12.75,3.8333333333333335,2.5,19.083333333333332,45.666666666666664,24.333333333333332,51.25,2.5,37.333333333333336,4.083333333333333,4.25,37.0,5.416666666666666,3.25,1.0,23.5,1.5,1.5833333333333333,24.25,1.5833333333333333,0.75,26.583333333333332,26.916666666666668,0.0,0.3911111111111111,0.7083333333333333,0.0,0.4731182795698925,0.5,0.6,0.47741935483870973,0.5406162464985994,0.4,0.6294642857142857,0.36734693877551017,0.6470588235294117,0.6554054054054055,0.29230769230769216,0.23076923076923073,0.5821167883211679,0.5252032520325203
Khadis Ibragimov,Orthodox,No,No,No,Khadis Ibragimov,0.0,0.25,0.08333333333333333,0.08333333333333333,1.05,12.25,1.0,1.0833333333333333,11.166666666666666,2.5833333333333335,0.5833333333333333,14.333333333333332,29.75,19.25,35.333333333333336,0.8333333333333333,26.916666666666668,1.75,1.0833333333333333,25.083333333333332,3.6666666666666665,1.0,0.25,0.3333333333333333,0.08333333333333333,0.0,0.8194444444444444,12.666666666666666,3.166666666666667,3.75,13.25,4.583333333333334,1.75,19.583333333333332,34.833333333333336,23.583333333333336,39.16666666666667,1.75,27.0,3.5833333333333335,4.25,27.0,6.083333333333334,1.75,1.4166666666666665,14.333333333333332,0.41666666666666663,0.5,13.75,1.5,0.0,15.25,15.583333333333336,0.30000000000000004,0.4551083591331269,0.5714285714285714,0.23076923076923078,0.44518272425249167,0.7045454545454546,0.5833333333333333,0.4817927170868347,0.5448113207547169,0.8095238095238095,0.5308641975308642,0.11627906976744184,0.9215686274509804,0.5092592592592593,0.2465753424657534,0.0,0.4377990430622011,0.3978723404255319
Irwin Rivera,Southpaw,No,No,No,Irwin Rivera,0.0,0.3333333333333333,0.0,0.1111111111111111,0.1537037037037037,11.0,3.2222222222222228,2.5555555555555554,15.111111111111112,0.6666666666666666,1.0,16.77777777777778,38.11111111111111,18.333333333333332,39.666666666666664,2.0,29.555555555555554,5.777777777777779,2.777777777777778,35.55555555555555,1.3333333333333333,1.222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.31296296296296294,15.444444444444445,6.222222222222221,3.6666666666666665,23.333333333333332,1.5555555555555554,0.4444444444444444,25.333333333333332,59.88888888888889,26.555555555555557,61.55555555555555,1.1111111111111112,45.77777777777777,9.888888888888888,4.222222222222222,56.77777777777778,2.111111111111111,1.0,0.7777777777777778,30.333333333333332,3.6666666666666665,0.5555555555555555,33.44444444444444,0.5555555555555555,0.5555555555555556,34.55555555555555,35.0,0.16666666666666666,0.37218045112781956,0.5576923076923077,0.11999999999999998,0.4250000000000001,0.5,0.8181818181818182,0.4402332361516036,0.46218487394957986,0.7,0.6626213592233009,0.3707865168539326,0.9210526315789473,0.589041095890411,0.26315789473684226,0.5555555555555556,0.5769944341372913,0.5685920577617327
Mara Romero Borella,Orthodox,No,No,No,Mara Romero Borella,0.0,0.6666666666666666,0.14285714285714285,0.0,1.5206349206349208,5.6190476190476195,0.761904761904762,2.9047619047619047,7.19047619047619,0.8095238095238095,1.2857142857142858,9.285714285714286,22.952380952380953,19.952380952380953,34.714285714285715,1.3333333333333335,18.333333333333332,1.1904761904761902,3.4285714285714284,20.476190476190478,1.0476190476190477,1.4285714285714286,0.09523809523809523,0.09523809523809523,0.619047619047619,0.0,0.6436507936507937,4.952380952380953,2.1904761904761902,1.380952380952381,6.333333333333334,1.1428571428571428,1.0476190476190477,8.523809523809524,29.095238095238095,14.285714285714286,36.19047619047619,0.2857142857142857,23.666666666666668,3.4285714285714284,2.0,26.333333333333332,1.619047619047619,1.1428571428571428,0.19047619047619047,18.714285714285715,1.238095238095238,0.619047619047619,20.0,0.47619047619047616,0.09523809523809523,20.571428571428573,21.904761904761905,0.49999999999999994,0.30649350649350654,0.6400000000000002,0.19444444444444445,0.35116279069767437,0.7727272727272727,0.9,0.4045643153526971,0.5747599451303155,0.6666666666666667,0.7907444668008048,0.36111111111111116,0.9523809523809523,0.7594936708860759,0.2941176470588236,0.08333333333333326,0.707037643207856,0.6052631578947368
Mirsad Bektic,Orthodox,No,No,No,Mirsad Bektic,0.15,1.2166666666666666,0.23333333333333334,0.03333333333333333,2.33,8.733333333333333,1.1166666666666667,0.7666666666666666,5.133333333333334,0.8666666666666668,4.616666666666666,10.616666666666667,28.05,27.5,48.35,2.183333333333333,25.26666666666667,1.8166666666666669,0.9666666666666666,20.15,1.4,6.5,0.13333333333333333,0.03333333333333333,0.33333333333333337,0.13333333333333333,0.23666666666666666,5.616666666666667,2.166666666666667,0.9666666666666666,4.45,1.8666666666666665,2.4333333333333336,8.75,20.45,14.05,26.65,0.4333333333333333,16.25,2.933333333333333,1.2666666666666666,14.916666666666666,2.166666666666667,3.3666666666666663,0.4,10.633333333333335,0.7666666666666666,0.3,10.466666666666667,0.3,0.9333333333333332,11.7,12.6,0.5572519083969466,0.3456464379947229,0.6146788990825688,1.2586206896551724,0.2547559966914806,0.6190476190476192,0.7102564102564102,0.37849079025549615,0.5687693898655636,0.9230769230769231,0.6543589743589744,0.26136363636363624,0.9736842105263158,0.7016759776536312,0.13846153846153864,0.27722772277227703,0.5721271393643031,0.472795497185741
